f1,auc,accuracy,recall,precision,run,model_name,balanced,roi_size
0.8620689655172413,0.9202762084118016,0.8584070796460177,0.847457627118644,0.8771929824561403,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8367346938775511,0.9088235294117647,0.8584070796460177,0.9111111111111111,0.7735849056603774,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8672566371681416,0.9271814187068425,0.8672566371681416,0.9074074074074074,0.8305084745762712,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8455284552845529,0.9113207547169812,0.831858407079646,0.8666666666666667,0.8253968253968254,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8205128205128205,0.920125786163522,0.8141592920353983,0.8,0.8421052631578947,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8135593220338984,0.8671679197994987,0.8053097345132744,0.8421052631578947,0.7868852459016393,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8648648648648649,0.9138364779874214,0.8672566371681416,0.9056603773584906,0.8275862068965517,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8490566037735849,0.9382445141065832,0.8584070796460177,0.8181818181818182,0.8823529411764706,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8210526315789474,0.9301587301587302,0.8495575221238938,0.78,0.8666666666666667,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7894736842105263,0.8669811320754717,0.7876106194690266,0.75,0.8333333333333334,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8103448275862069,0.9110970996216898,0.8053097345132744,0.7704918032786885,0.8545454545454545,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8679245283018868,0.9180484693877551,0.8761061946902655,0.9387755102040817,0.8070175438596491,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8173913043478261,0.8885750156936598,0.8141592920353983,0.7966101694915254,0.8392857142857143,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8455284552845529,0.8933962264150943,0.831858407079646,0.8666666666666667,0.8253968253968254,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8275862068965517,0.8884711779448622,0.8230088495575221,0.8421052631578947,0.8135593220338984,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8360655737704918,0.8899747793190416,0.8230088495575221,0.8360655737704918,0.8360655737704918,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.831858407079646,0.9291979949874687,0.831858407079646,0.8392857142857143,0.8245614035087719,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8292682926829268,0.8931704260651628,0.8141592920353983,0.8947368421052632,0.7727272727272727,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7956989247311828,0.9058671824629271,0.831858407079646,0.7872340425531915,0.8043478260869565,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7747747747747747,0.9013157894736842,0.7787610619469026,0.7678571428571429,0.7818181818181819,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
